date,A,B,C
2017-02-02,111.5453730275779,83.37516499257909,120.05020916784515
2017-02-03,111.91925980455144,83.91668668587486,117.7849168702632
2017-02-06,111.42819846285687,84.75915498769312,117.15829039106568
2017-02-07,110.75809495694895,85.08613213769104,117.88930691445594
2017-02-08,110.32311447386377,84.42608325923467,115.48509797642713
2017-02-09,109.65863038047934,85.46610966901711,113.72815316536345
2017-02-10,109.28564933039695,85.09172482388756,114.10144560071726
2017-02-13,109.16431735349433,86.32112016121836,114.68300864621379
2017-02-14,107.03839521920362,86.75242364906882,112.1543810088613
2017-02-15,106.7140896469991,86.01502590826513,113.76910669599538
2017-02-16,106.47823132965017,86.72532925453129,114.2424121184275
2017-02-17,106.16968897241046,86.65967712605108,115.40269225833441
2017-02-21,106.35960962407697,87.80031856250449,115.16967433438116
2017-02-22,105.32592160797897,88.50328523973523,117.29259339426497
2017-02-23,105.26475759565632,88.08402353745277,116.68914404350826
2017-02-24,106.23903895050339,87.81831849529826,119.30709712895563
2017-02-27,105.43448594287949,88.09832304779425,119.8836567244771
2017-02-28,105.33380203390995,87.72913926131235,116.04346945071116
2017-03-01,106.07408242227345,87.38527795825203,117.40357973058276
2017-03-02,107.24368501333748,86.89533401958387,115.87398375769612
2017-03-03,107.22595783012176,87.40230361675901,112.223757944606
2017-03-06,106.12918341062475,85.35594494221691,109.77964962905821
2017-03-07,106.17036005021515,84.62701921290791,109.60630591153715
2017-03-08,105.00107588973681,85.62350586504667,107.0319747963854
2017-03-09,104.28277121938278,85.40001360233546,109.36992384513327
2017-03-10,104.32661827839615,86.50050809457825,108.43364469605844
2017-03-13,103.3263186187792,87.52573173804934,108.73025200216681
2017-03-14,103.69811887878083,88.1253459142571,109.97469637970715
2017-03-15,103.75857774017855,86.73935988672207,108.83100837687542
2017-03-16,103.13429339916534,87.0127388838421,107.47356060708297
2017-03-17,102.67609923824203,87.58636143094907,106.32397238796423
2017-03-20,102.86280970905922,88.00788799756943,108.73983330749192
2017-03-21,102.79329864505387,88.34248632764373,111.37651496817752
2017-03-22,102.93042567775298,88.04129264808883,112.54229428772297
2017-03-23,102.13388199517827,87.47474668303745,110.06949194733838
2017-03-24,102.50369602551973,87.76014921309353,113.26227501890658
2017-03-27,102.49329239956947,90.1279187671127,114.99739112689637
2017-03-28,102.35974457573909,89.5385208523543,116.1023217013086
2017-03-29,101.65231237416617,88.46883859342725,116.49681325784952
2017-03-30,102.2629608645322,88.90652246985981,117.85089701605636
2017-03-31,102.7951888193553,88.74470333153462,120.13803058542501
2017-04-03,102.7314726239624,88.092852391365,121.87747606617756
2017-04-04,102.57665160649721,87.46255397237115,120.7183510731378
2017-04-05,102.46330394052045,88.2859783376116,123.20863364341544
2017-04-06,102.61298202508866,88.10591600051264,120.31838687689343
2017-04-07,102.44738096093023,87.71501248869554,117.074986663107
2017-04-10,102.14831270230142,87.96241929867818,116.2241619476403
2017-04-11,101.98264965494188,88.78318959126592,115.69710696520914
2017-04-12,101.1808499797552,88.36437348891221,115.29051322912363
2017-04-13,100.4863155054397,88.83738996639022,112.74275685091276
2017-04-17,99.8237327619431,88.30069780459203,113.94980698235322
2017-04-18,99.73028465286109,88.26678449131403,113.05228425457335
2017-04-19,100.39738593131531,88.45686681039076,112.7520409772228
2017-04-20,99.90774489473664,89.1896260623876,110.47902528761799
2017-04-21,99.51568683517586,87.78786413244593,109.57662200987289
2017-04-24,99.88930325580844,88.59387976888505,109.08612943471093
2017-04-25,100.1196093732482,87.04584151458157,109.97241212255736
2017-04-26,99.91465489781818,86.24295475118282,112.27341116951331
2017-04-27,100.43774358209873,87.02700060747884,112.53077282967193
2017-04-28,99.75646663396657,87.483442920772,112.5908426054554
2017-05-01,100.11466050250533,88.23854073377964,111.13484793393438
2017-05-02,99.86094450779719,89.61837676344216,109.49608466508414
2017-05-03,99.24021954914555,89.35750817495108,108.39268710326068
2017-05-04,99.47196361917011,89.31469923870853,110.00798033226431
2017-05-05,99.7426494276184,90.42407297301045,112.18999883530395
2017-05-08,100.15609418759242,91.55049288304686,112.83384086865514
2017-05-09,99.12236683287026,92.26130549135276,114.79620455983576
2017-05-10,98.1221883383476,91.63650749856689,112.09586616035062
2017-05-11,97.00598428048495,90.66973949328089,109.44652847168761
2017-05-12,96.28895809303341,88.8497636729294,109.06482775170059
2017-05-15,96.34194045608446,89.95403344824317,106.49408153868934
2017-05-16,96.72242486481304,89.61736139697585,106.64769610154812
2017-05-17,97.8253226046667,89.82939741880848,106.66313900397103
2017-05-18,97.29420275455162,90.96003610025215,106.24690161033097
2017-05-19,97.13680542986098,92.1436234014973,103.35753492656838
2017-05-22,97.82549193179796,92.06932040988069,101.47045228367132
2017-05-23,98.63941039903968,92.09383024854351,101.36649041997687
2017-05-24,99.33207107959383,91.86308207970622,102.93315855782382
2017-05-25,100.1155779900883,91.57178096431684,103.45558588451468
2017-05-26,99.93368452590603,92.30376591334573,103.92977428453925
2017-05-30,99.84139740222223,91.51947494354486,103.14643523406203
2017-05-31,99.82946893733016,91.11303295545785,101.84585132867274
2017-06-01,100.98222586385648,91.4555240772301,100.81977794661826
2017-06-02,101.29139420321567,92.72199482066512,99.60860579734484
2017-06-05,102.07535974776546,92.28523878644947,97.46315872213377
2017-06-06,102.33828975459731,91.75729532949477,96.28283969054344
2017-06-07,101.11833616582064,90.22056188203084,95.24267488348006
2017-06-08,101.28425153902985,89.985796420775,95.50992387511103
2017-06-09,102.17632818636221,89.10422156876439,96.51846131582685
2017-06-12,101.84224284086979,88.98844670895988,94.49608163128399
2017-06-13,102.01795508057928,88.41230721321132,95.47875021298076
2017-06-14,101.98668136625443,87.3606835743325,95.434777199061
2017-06-15,102.86318210970057,87.79563770001302,96.00471264873184
2017-06-16,101.95156066594512,87.91079736009422,95.49756998303111
2017-06-19,102.44869281333358,87.7154724234444,95.21294865369399
2017-06-20,103.05280215027521,89.40764690027294,90.51982820908513
2017-06-21,103.15461908888878,89.94027694402693,89.47783028011123
2017-06-22,103.76316560629515,90.49157530848971,89.39193381459789
2017-06-23,103.54766687675044,89.83500467975534,90.09858736237118
2017-06-26,103.99715441258078,90.23929317812954,88.84269634418023
2017-06-27,103.99028518424682,89.26877107692255,87.55097527837559
2017-06-28,104.92617280990252,89.41516402771902,89.96098913467395
2017-06-29,105.31166688277976,89.74605591290766,90.40221281931218
2017-06-30,104.91270464445273,89.55974639277865,88.38956849300634
